id,video_id,path,overall,intonation,tone,timing,technique,chunk_start,chunk_end,url,original_id,augment_idx
aecb3945_11_aug03,aecb3945,data/audio_augmented_all/aecb3945_11_aug03.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_11,3
aecb3945_11_aug04,aecb3945,data/audio_augmented_all/aecb3945_11_aug04.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_11,4
aecb3945_11_aug05,aecb3945,data/audio_augmented_all/aecb3945_11_aug05.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_11,5
aecb3945_11_aug06,aecb3945,data/audio_augmented_all/aecb3945_11_aug06.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_11,6
aecb3945_11_aug07,aecb3945,data/audio_augmented_all/aecb3945_11_aug07.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_11,7
aecb3945_7_aug00,aecb3945,data/audio_augmented_all/aecb3945_7_aug00.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_7,0
aecb3945_7_aug01,aecb3945,data/audio_augmented_all/aecb3945_7_aug01.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_7,1
aecb3945_7_aug02,aecb3945,data/audio_augmented_all/aecb3945_7_aug02.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_7,2
aecb3945_7_aug03,aecb3945,data/audio_augmented_all/aecb3945_7_aug03.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_7,3
aecb3945_7_aug04,aecb3945,data/audio_augmented_all/aecb3945_7_aug04.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_7,4
aecb3945_7_aug05,aecb3945,data/audio_augmented_all/aecb3945_7_aug05.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_7,5
aecb3945_7_aug06,aecb3945,data/audio_augmented_all/aecb3945_7_aug06.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_7,6
aecb3945_7_aug07,aecb3945,data/audio_augmented_all/aecb3945_7_aug07.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_7,7
aecb3945_12_aug00,aecb3945,data/audio_augmented_all/aecb3945_12_aug00.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_12,0
aecb3945_12_aug01,aecb3945,data/audio_augmented_all/aecb3945_12_aug01.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_12,1
aecb3945_12_aug02,aecb3945,data/audio_augmented_all/aecb3945_12_aug02.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_12,2
aecb3945_12_aug03,aecb3945,data/audio_augmented_all/aecb3945_12_aug03.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_12,3
aecb3945_12_aug04,aecb3945,data/audio_augmented_all/aecb3945_12_aug04.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_12,4
aecb3945_12_aug05,aecb3945,data/audio_augmented_all/aecb3945_12_aug05.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_12,5
aecb3945_12_aug06,aecb3945,data/audio_augmented_all/aecb3945_12_aug06.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_12,6
aecb3945_12_aug07,aecb3945,data/audio_augmented_all/aecb3945_12_aug07.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_12,7
aecb3945_9_aug00,aecb3945,data/audio_augmented_all/aecb3945_9_aug00.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_9,0
aecb3945_9_aug01,aecb3945,data/audio_augmented_all/aecb3945_9_aug01.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_9,1
aecb3945_9_aug02,aecb3945,data/audio_augmented_all/aecb3945_9_aug02.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_9,2
aecb3945_9_aug03,aecb3945,data/audio_augmented_all/aecb3945_9_aug03.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_9,3
aecb3945_9_aug04,aecb3945,data/audio_augmented_all/aecb3945_9_aug04.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_9,4
aecb3945_9_aug05,aecb3945,data/audio_augmented_all/aecb3945_9_aug05.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_9,5
aecb3945_9_aug06,aecb3945,data/audio_augmented_all/aecb3945_9_aug06.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_9,6
aecb3945_9_aug07,aecb3945,data/audio_augmented_all/aecb3945_9_aug07.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_9,7
aecb3945_10_aug00,aecb3945,data/audio_augmented_all/aecb3945_10_aug00.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_10,0
aecb3945_10_aug01,aecb3945,data/audio_augmented_all/aecb3945_10_aug01.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_10,1
aecb3945_10_aug02,aecb3945,data/audio_augmented_all/aecb3945_10_aug02.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_10,2
aecb3945_10_aug03,aecb3945,data/audio_augmented_all/aecb3945_10_aug03.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_10,3
aecb3945_10_aug04,aecb3945,data/audio_augmented_all/aecb3945_10_aug04.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_10,4
aecb3945_10_aug05,aecb3945,data/audio_augmented_all/aecb3945_10_aug05.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_10,5
aecb3945_10_aug06,aecb3945,data/audio_augmented_all/aecb3945_10_aug06.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_10,6
aecb3945_10_aug07,aecb3945,data/audio_augmented_all/aecb3945_10_aug07.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_10,7
aecb3945_13_aug00,aecb3945,data/audio_augmented_all/aecb3945_13_aug00.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_13,0
aecb3945_13_aug01,aecb3945,data/audio_augmented_all/aecb3945_13_aug01.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_13,1
aecb3945_13_aug02,aecb3945,data/audio_augmented_all/aecb3945_13_aug02.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_13,2
aecb3945_13_aug03,aecb3945,data/audio_augmented_all/aecb3945_13_aug03.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_13,3
aecb3945_13_aug04,aecb3945,data/audio_augmented_all/aecb3945_13_aug04.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_13,4
aecb3945_13_aug05,aecb3945,data/audio_augmented_all/aecb3945_13_aug05.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_13,5
aecb3945_13_aug06,aecb3945,data/audio_augmented_all/aecb3945_13_aug06.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_13,6
aecb3945_13_aug07,aecb3945,data/audio_augmented_all/aecb3945_13_aug07.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_13,7
aecb3945_15_aug00,aecb3945,data/audio_augmented_all/aecb3945_15_aug00.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_15,0
aecb3945_15_aug01,aecb3945,data/audio_augmented_all/aecb3945_15_aug01.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_15,1
aecb3945_15_aug02,aecb3945,data/audio_augmented_all/aecb3945_15_aug02.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_15,2
aecb3945_15_aug03,aecb3945,data/audio_augmented_all/aecb3945_15_aug03.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_15,3
aecb3945_15_aug04,aecb3945,data/audio_augmented_all/aecb3945_15_aug04.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_15,4
aecb3945_15_aug05,aecb3945,data/audio_augmented_all/aecb3945_15_aug05.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_15,5
aecb3945_15_aug06,aecb3945,data/audio_augmented_all/aecb3945_15_aug06.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_15,6
aecb3945_15_aug07,aecb3945,data/audio_augmented_all/aecb3945_15_aug07.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_15,7
aecb3945_17_aug00,aecb3945,data/audio_augmented_all/aecb3945_17_aug00.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_17,0
aecb3945_17_aug01,aecb3945,data/audio_augmented_all/aecb3945_17_aug01.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_17,1
aecb3945_17_aug02,aecb3945,data/audio_augmented_all/aecb3945_17_aug02.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_17,2
aecb3945_17_aug03,aecb3945,data/audio_augmented_all/aecb3945_17_aug03.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_17,3
aecb3945_17_aug04,aecb3945,data/audio_augmented_all/aecb3945_17_aug04.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_17,4
aecb3945_17_aug05,aecb3945,data/audio_augmented_all/aecb3945_17_aug05.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_17,5
aecb3945_17_aug06,aecb3945,data/audio_augmented_all/aecb3945_17_aug06.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_17,6
aecb3945_17_aug07,aecb3945,data/audio_augmented_all/aecb3945_17_aug07.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_17,7
aecb3945_16_aug00,aecb3945,data/audio_augmented_all/aecb3945_16_aug00.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_16,0
aecb3945_16_aug01,aecb3945,data/audio_augmented_all/aecb3945_16_aug01.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_16,1
aecb3945_16_aug02,aecb3945,data/audio_augmented_all/aecb3945_16_aug02.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_16,2
aecb3945_16_aug03,aecb3945,data/audio_augmented_all/aecb3945_16_aug03.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_16,3
aecb3945_16_aug04,aecb3945,data/audio_augmented_all/aecb3945_16_aug04.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_16,4
aecb3945_16_aug05,aecb3945,data/audio_augmented_all/aecb3945_16_aug05.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_16,5
aecb3945_16_aug06,aecb3945,data/audio_augmented_all/aecb3945_16_aug06.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_16,6
aecb3945_16_aug07,aecb3945,data/audio_augmented_all/aecb3945_16_aug07.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_16,7
aecb3945_14_aug00,aecb3945,data/audio_augmented_all/aecb3945_14_aug00.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_14,0
aecb3945_14_aug01,aecb3945,data/audio_augmented_all/aecb3945_14_aug01.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_14,1
aecb3945_14_aug02,aecb3945,data/audio_augmented_all/aecb3945_14_aug02.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_14,2
aecb3945_14_aug03,aecb3945,data/audio_augmented_all/aecb3945_14_aug03.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_14,3
aecb3945_14_aug04,aecb3945,data/audio_augmented_all/aecb3945_14_aug04.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_14,4
aecb3945_14_aug05,aecb3945,data/audio_augmented_all/aecb3945_14_aug05.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_14,5
aecb3945_14_aug06,aecb3945,data/audio_augmented_all/aecb3945_14_aug06.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_14,6
aecb3945_14_aug07,aecb3945,data/audio_augmented_all/aecb3945_14_aug07.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_14,7
aecb3945_19_aug00,aecb3945,data/audio_augmented_all/aecb3945_19_aug00.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_19,0
aecb3945_19_aug01,aecb3945,data/audio_augmented_all/aecb3945_19_aug01.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_19,1
aecb3945_19_aug02,aecb3945,data/audio_augmented_all/aecb3945_19_aug02.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_19,2
aecb3945_19_aug03,aecb3945,data/audio_augmented_all/aecb3945_19_aug03.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_19,3
aecb3945_19_aug04,aecb3945,data/audio_augmented_all/aecb3945_19_aug04.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_19,4
aecb3945_19_aug05,aecb3945,data/audio_augmented_all/aecb3945_19_aug05.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_19,5
aecb3945_19_aug06,aecb3945,data/audio_augmented_all/aecb3945_19_aug06.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_19,6
aecb3945_19_aug07,aecb3945,data/audio_augmented_all/aecb3945_19_aug07.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=p5cicxg3ut4&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=16&pp=iAQB8AUB0gcJCRUKAYcqIYzv,aecb3945_19,7
