id,video_id,path,overall,intonation,tone,timing,technique,chunk_start,chunk_end,url
103760c9_1,103760c9,audio/103760c9_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_2,103760c9,audio/103760c9_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_3,103760c9,audio/103760c9_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_4,103760c9,audio/103760c9_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_5,103760c9,audio/103760c9_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_6,103760c9,audio/103760c9_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_7,103760c9,audio/103760c9_7.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_8,103760c9,audio/103760c9_8.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_9,103760c9,audio/103760c9_9.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_10,103760c9,audio/103760c9_10.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_11,103760c9,audio/103760c9_11.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_12,103760c9,audio/103760c9_12.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_13,103760c9,audio/103760c9_13.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_14,103760c9,audio/103760c9_14.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_15,103760c9,audio/103760c9_15.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_16,103760c9,audio/103760c9_16.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_17,103760c9,audio/103760c9_17.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_18,103760c9,audio/103760c9_18.wav,,,,,,360.0,380.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_19,103760c9,audio/103760c9_19.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_20,103760c9,audio/103760c9_20.wav,,,,,,400.0,420.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_21,103760c9,audio/103760c9_21.wav,,,,,,420.0,440.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_22,103760c9,audio/103760c9_22.wav,,,,,,440.0,460.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_23,103760c9,audio/103760c9_23.wav,,,,,,460.0,480.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_24,103760c9,audio/103760c9_24.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_25,103760c9,audio/103760c9_25.wav,,,,,,500.0,520.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_26,103760c9,audio/103760c9_26.wav,,,,,,520.0,540.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_27,103760c9,audio/103760c9_27.wav,,,,,,540.0,560.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_28,103760c9,audio/103760c9_28.wav,,,,,,560.0,580.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_29,103760c9,audio/103760c9_29.wav,,,,,,580.0,600.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_30,103760c9,audio/103760c9_30.wav,,,,,,600.0,620.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_31,103760c9,audio/103760c9_31.wav,,,,,,620.0,640.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_32,103760c9,audio/103760c9_32.wav,,,,,,640.0,660.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_33,103760c9,audio/103760c9_33.wav,,,,,,660.0,680.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_34,103760c9,audio/103760c9_34.wav,,,,,,680.0,700.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_35,103760c9,audio/103760c9_35.wav,,,,,,700.0,720.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_36,103760c9,audio/103760c9_36.wav,,,,,,720.0,740.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_37,103760c9,audio/103760c9_37.wav,,,,,,740.0,760.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_38,103760c9,audio/103760c9_38.wav,,,,,,760.0,780.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_39,103760c9,audio/103760c9_39.wav,,,,,,780.0,800.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_40,103760c9,audio/103760c9_40.wav,,,,,,800.0,820.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_41,103760c9,audio/103760c9_41.wav,,,,,,820.0,840.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
103760c9_42,103760c9,audio/103760c9_42.wav,,,,,,840.0,860.0,https://www.youtube.com/watch?v=57qkp4GJwas&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=2&pp=iAQB8AUB
8ab19718_0,8ab19718,audio/8ab19718_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
8ab19718_1,8ab19718,audio/8ab19718_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
8ab19718_2,8ab19718,audio/8ab19718_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
8ab19718_3,8ab19718,audio/8ab19718_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
8ab19718_4,8ab19718,audio/8ab19718_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
8ab19718_5,8ab19718,audio/8ab19718_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
8ab19718_6,8ab19718,audio/8ab19718_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
8ab19718_7,8ab19718,audio/8ab19718_7.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
8ab19718_8,8ab19718,audio/8ab19718_8.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
8ab19718_9,8ab19718,audio/8ab19718_9.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
8ab19718_10,8ab19718,audio/8ab19718_10.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
8ab19718_11,8ab19718,audio/8ab19718_11.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=KWuAlHyE9QA&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=3&pp=iAQB8AUB
4ca22ca1_0,4ca22ca1,audio/4ca22ca1_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_1,4ca22ca1,audio/4ca22ca1_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_2,4ca22ca1,audio/4ca22ca1_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_3,4ca22ca1,audio/4ca22ca1_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_4,4ca22ca1,audio/4ca22ca1_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_5,4ca22ca1,audio/4ca22ca1_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_6,4ca22ca1,audio/4ca22ca1_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_7,4ca22ca1,audio/4ca22ca1_7.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_8,4ca22ca1,audio/4ca22ca1_8.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_9,4ca22ca1,audio/4ca22ca1_9.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_10,4ca22ca1,audio/4ca22ca1_10.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_11,4ca22ca1,audio/4ca22ca1_11.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_12,4ca22ca1,audio/4ca22ca1_12.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_13,4ca22ca1,audio/4ca22ca1_13.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_14,4ca22ca1,audio/4ca22ca1_14.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_15,4ca22ca1,audio/4ca22ca1_15.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_16,4ca22ca1,audio/4ca22ca1_16.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_17,4ca22ca1,audio/4ca22ca1_17.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_18,4ca22ca1,audio/4ca22ca1_18.wav,,,,,,360.0,380.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_19,4ca22ca1,audio/4ca22ca1_19.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_20,4ca22ca1,audio/4ca22ca1_20.wav,,,,,,400.0,420.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_21,4ca22ca1,audio/4ca22ca1_21.wav,,,,,,420.0,440.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_22,4ca22ca1,audio/4ca22ca1_22.wav,,,,,,440.0,460.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_23,4ca22ca1,audio/4ca22ca1_23.wav,,,,,,460.0,480.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
4ca22ca1_24,4ca22ca1,audio/4ca22ca1_24.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=kgVPJWLHXr0&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=4&pp=iAQB8AUB
7728d41e_0,7728d41e,audio/7728d41e_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_1,7728d41e,audio/7728d41e_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_2,7728d41e,audio/7728d41e_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_3,7728d41e,audio/7728d41e_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_4,7728d41e,audio/7728d41e_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_5,7728d41e,audio/7728d41e_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_6,7728d41e,audio/7728d41e_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_7,7728d41e,audio/7728d41e_7.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_8,7728d41e,audio/7728d41e_8.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_9,7728d41e,audio/7728d41e_9.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_10,7728d41e,audio/7728d41e_10.wav,,,,,,200.0,220.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_11,7728d41e,audio/7728d41e_11.wav,,,,,,220.0,240.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_12,7728d41e,audio/7728d41e_12.wav,,,,,,240.0,260.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_13,7728d41e,audio/7728d41e_13.wav,,,,,,260.0,280.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_14,7728d41e,audio/7728d41e_14.wav,,,,,,280.0,300.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_15,7728d41e,audio/7728d41e_15.wav,,,,,,300.0,320.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_16,7728d41e,audio/7728d41e_16.wav,,,,,,320.0,340.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_17,7728d41e,audio/7728d41e_17.wav,,,,,,340.0,360.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_18,7728d41e,audio/7728d41e_18.wav,,,,,,360.0,380.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_19,7728d41e,audio/7728d41e_19.wav,,,,,,380.0,400.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_20,7728d41e,audio/7728d41e_20.wav,,,,,,400.0,420.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_21,7728d41e,audio/7728d41e_21.wav,,,,,,420.0,440.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_22,7728d41e,audio/7728d41e_22.wav,,,,,,440.0,460.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_23,7728d41e,audio/7728d41e_23.wav,,,,,,460.0,480.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
7728d41e_24,7728d41e,audio/7728d41e_24.wav,,,,,,480.0,500.0,https://www.youtube.com/watch?v=3f9dVyb1Dxo&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=6&pp=iAQB8AUB
8f355ec0_0,8f355ec0,audio/8f355ec0_0.wav,,,,,,0.0,20.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_1,8f355ec0,audio/8f355ec0_1.wav,,,,,,20.0,40.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_2,8f355ec0,audio/8f355ec0_2.wav,,,,,,40.0,60.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_3,8f355ec0,audio/8f355ec0_3.wav,,,,,,60.0,80.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_4,8f355ec0,audio/8f355ec0_4.wav,,,,,,80.0,100.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_5,8f355ec0,audio/8f355ec0_5.wav,,,,,,100.0,120.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_6,8f355ec0,audio/8f355ec0_6.wav,,,,,,120.0,140.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_7,8f355ec0,audio/8f355ec0_7.wav,,,,,,140.0,160.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_8,8f355ec0,audio/8f355ec0_8.wav,,,,,,160.0,180.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
8f355ec0_9,8f355ec0,audio/8f355ec0_9.wav,,,,,,180.0,200.0,https://www.youtube.com/watch?v=pmsUlt3IxLE&list=PLYUBY1_EF2SR6mp3dfCcZpSfyaPpA_6Ui&index=7&pp=iAQB8AUB
